2021-05-16 00:00:00+00:00,00:00,C,London,17.11
2021-05-17 00:00:00+00:00,00:00,C,London,17.32
2021-05-18 00:00:00+00:00,00:00,C,London,17.47
2021-05-19 00:00:00+00:00,00:00,C,London,17.49
2021-05-20 00:00:00+00:00,00:00,C,London,15.8
2021-05-21 00:00:00+00:00,00:00,C,London,14.34
2021-05-22 00:00:00+00:00,00:00,C,London,15.13
2021-05-23 00:00:00+00:00,00:00,C,London,16.37
2021-05-24 00:00:00+00:00,00:00,C,London,16.65
2021-05-25 00:00:00+00:00,00:00,C,London,16.17
2021-05-26 00:00:00+00:00,00:00,C,London,16.7
2021-05-27 00:00:00+00:00,00:00,C,London,17.57
2021-05-28 00:00:00+00:00,00:00,C,London,17.67
2021-05-29 00:00:00+00:00,00:00,C,London,16.71
2021-05-30 00:00:00+00:00,00:00,C,London,15.9
2021-05-31 00:00:00+00:00,00:00,C,London,16.09
2021-06-01 00:00:00+00:00,00:00,C,London,15.99
2021-06-02 00:00:00+00:00,00:00,C,London,16.18
2021-06-03 00:00:00+00:00,00:00,C,London,16.09
2021-06-04 00:00:00+00:00,00:00,C,London,16.32
2021-06-05 00:00:00+00:00,00:00,C,London,16.04
2021-06-06 00:00:00+00:00,00:00,C,London,16.27
2021-06-07 00:00:00+00:00,00:00,C,London,16.31
2021-06-08 00:00:00+00:00,00:00,C,London,15.88
2021-06-09 00:00:00+00:00,00:00,C,London,16.09
2021-06-10 00:00:00+00:00,00:00,C,London,16.01
2021-06-11 00:00:00+00:00,00:00,C,London,15.96
2021-06-12 00:00:00+00:00,00:00,C,London,16.51
2021-06-13 00:00:00+00:00,00:00,C,London,16.53
2021-06-14 00:00:00+00:00,00:00,C,London,16.56
2021-06-15 00:00:00+00:00,00:00,C,London,16.96
2021-06-16 00:00:00+00:00,00:00,C,London,17.31
2021-06-17 00:00:00+00:00,00:00,C,London,17.23
2021-06-18 00:00:00+00:00,00:00,C,London,16.83
2021-06-19 00:00:00+00:00,00:00,C,London,16.96
2021-06-20 00:00:00+00:00,00:00,C,London,17.51
2021-06-21 00:00:00+00:00,00:00,C,London,17.13
2021-06-22 00:00:00+00:00,00:00,C,London,17.38
2021-06-23 00:00:00+00:00,00:00,C,London,18.01
2021-06-24 00:00:00+00:00,00:00,C,London,17.59
2021-06-25 00:00:00+00:00,00:00,C,London,17.32
2021-06-26 00:00:00+00:00,00:00,C,London,18.23
2021-06-27 00:00:00+00:00,00:00,C,London,17.82
2021-06-28 00:00:00+00:00,00:00,C,London,18.23
2021-06-29 00:00:00+00:00,00:00,C,London,18.13
2021-06-30 00:00:00+00:00,00:00,C,London,17.98
2021-07-01 00:00:00+00:00,00:00,C,London,18.35
2021-07-02 00:00:00+00:00,00:00,C,London,19.3
2021-07-03 00:00:00+00:00,00:00,C,London,18.62
2021-07-04 00:00:00+00:00,00:00,C,London,18.31
2021-07-05 00:00:00+00:00,00:00,C,London,18.45
2021-07-06 00:00:00+00:00,00:00,C,London,18.76
2021-07-07 00:00:00+00:00,00:00,C,London,18.87
2021-07-08 00:00:00+00:00,00:00,C,London,18.89
2021-07-09 00:00:00+00:00,00:00,C,London,18.57
2021-07-10 00:00:00+00:00,00:00,C,London,19.07
2021-07-11 00:00:00+00:00,00:00,C,London,18.6
2021-07-12 00:00:00+00:00,00:00,C,London,19.72
2021-07-13 00:00:00+00:00,00:00,C,London,18.6
2021-07-14 00:00:00+00:00,00:00,C,London,17.81
2021-07-15 00:00:00+00:00,00:00,C,London,18.05
2021-07-16 00:00:00+00:00,00:00,C,London,17.55
2021-07-17 00:00:00+00:00,00:00,C,London,17.85
2021-07-18 00:00:00+00:00,00:00,C,London,18.06
2021-07-19 00:00:00+00:00,00:00,C,London,18.71
2021-07-20 00:00:00+00:00,00:00,C,London,18.98
2021-07-21 00:00:00+00:00,00:00,C,London,19.45
2021-07-22 00:00:00+00:00,00:00,C,London,19.57
2021-07-23 00:00:00+00:00,00:00,C,London,18.66
2021-07-24 00:00:00+00:00,00:00,C,London,18.88
2021-07-25 00:00:00+00:00,00:00,C,London,19.28
2021-07-26 00:00:00+00:00,00:00,C,London,20.58
2021-07-27 00:00:00+00:00,00:00,C,London,20.22
2021-07-28 00:00:00+00:00,00:00,C,London,18.68
2021-07-29 00:00:00+00:00,00:00,C,London,18.0
2021-07-30 00:00:00+00:00,00:00,C,London,19.41
2021-07-31 00:00:00+00:00,00:00,C,London,19.65
2021-08-01 00:00:00+00:00,00:00,C,London,19.69
2021-08-02 00:00:00+00:00,00:00,C,London,22.02
2021-08-03 00:00:00+00:00,00:00,C,London,20.91
2021-08-04 00:00:00+00:00,00:00,C,London,20.24
2021-08-05 00:00:00+00:00,00:00,C,London,19.47
2021-08-06 00:00:00+00:00,00:00,C,London,19.41
2021-08-07 00:00:00+00:00,00:00,C,London,19.19
2021-08-08 00:00:00+00:00,00:00,C,London,17.79
2021-08-09 00:00:00+00:00,00:00,C,London,20.31
2021-08-10 00:00:00+00:00,00:00,C,London,20.65
2021-08-11 00:00:00+00:00,00:00,C,London,20.54
2021-08-12 00:00:00+00:00,00:00,C,London,20.05
2021-08-13 00:00:00+00:00,00:00,C,London,19.72
2021-08-14 00:00:00+00:00,00:00,C,London,19.97
2021-08-15 00:00:00+00:00,00:00,C,London,20.28
2021-08-16 00:00:00+00:00,00:00,C,London,18.55
2021-08-17 00:00:00+00:00,00:00,C,London,20.55
2021-08-18 00:00:00+00:00,00:00,C,London,21.23
2021-08-19 00:00:00+00:00,00:00,C,London,23.34
2021-08-20 00:00:00+00:00,00:00,C,London,21.42
2021-08-21 00:00:00+00:00,00:00,C,London,20.25
2021-08-22 00:00:00+00:00,00:00,C,London,20.45
2021-08-23 00:00:00+00:00,00:00,C,London,20.65
2021-08-24 00:00:00+00:00,00:00,C,London,21.95
2021-08-25 00:00:00+00:00,00:00,C,London,21.0
2021-08-26 00:00:00+00:00,00:00,C,London,20.49
2021-08-27 00:00:00+00:00,00:00,C,London,21.04
2021-08-28 00:00:00+00:00,00:00,C,London,20.84
2021-08-29 00:00:00+00:00,00:00,C,London,20.81
2021-08-30 00:00:00+00:00,00:00,C,London,20.93
2021-08-31 00:00:00+00:00,00:00,C,London,21.38
2021-09-01 00:00:00+00:00,00:00,C,London,22.75
2021-09-02 00:00:00+00:00,00:00,C,London,24.76
2021-09-03 00:00:00+00:00,00:00,C,London,27.5
